  No.   E(hr.)    dos(hr.)       E(eV)          dos(eV)    sum
   4106  -0.0693      2.24710760     -0.1380    0.0825796811    7.9943
   4116  -0.0683      2.76956550     -0.1108    0.1017796550    7.9974
   4126  -0.0673      0.90119596     -0.0836    0.0331183407    7.9986
   4136  -0.0663      0.60642235     -0.0564    0.0222856103    7.9994
   4146  -0.0653      0.31293625     -0.0291    0.0115001952    7.9998
   4156  -0.0643      0.07472600     -0.0019    0.0027461298    8.0000
   4166  -0.0633      0.27896806      0.0253    0.0102518872    8.0001
   4176  -0.0623      0.58185882      0.0525    0.0213829173    8.0006
   4186  -0.0613      0.88612519      0.0797    0.0325645000    8.0013
   4196  -0.0603      2.32112014      0.1069    0.0852995918    8.0024
   4206  -0.0593      2.68208442      0.1341    0.0985647846    8.0056
   4216  -0.0583      2.88583255      0.1613    0.1060523900    8.0082
   4226  -0.0573      3.59034130      0.1885    0.1319426091    8.0114
   4236  -0.0563      4.70941055      0.2158    0.1730676455    8.0155
   4246  -0.0553      4.73097933      0.2430    0.1738602837    8.0203
   4256  -0.0543      5.72128355      0.2702    0.2102532923    8.0254
   4266  -0.0533      6.14236764      0.2974    0.2257278474    8.0315
   4276  -0.0523      7.01817276      0.3246    0.2579130918    8.0380
   4286  -0.0513      8.19684926      0.3518    0.3012286544    8.0456
   4296  -0.0503      8.38907431      0.3790    0.3082927945    8.0539
   4306  -0.0493      9.77870880      0.4062    0.3593609202    8.0629
   4316  -0.0483     10.44326340      0.4335    0.3837828512    8.0730
   4326  -0.0473     12.31777182      0.4607    0.4526697650    8.0844
   4336  -0.0463     13.15489624      0.4879    0.4834335200    8.0973
   4346  -0.0453     15.02481798      0.5151    0.5521518767    8.1113
   4356  -0.0443     16.90380391      0.5423    0.6212033360    8.1271
   4366  -0.0433     21.33417552      0.5695    0.7840164895    8.1459
   4376  -0.0423     23.51016567      0.5967    0.8639826526    8.1685
   4386  -0.0413     34.22576670      0.6239    1.2577737271    8.1969
   4396  -0.0403     63.90251164      0.6511    2.3483739880    8.2457
   4406  -0.0393     46.20788162      0.6784    1.6981083288    8.3031
   4416  -0.0383     37.70373337      0.7056    1.3855866448    8.3444
   4426  -0.0373     33.54369076      0.7328    1.2327078985    8.3798
   4436  -0.0363     30.89341852      0.7600    1.1353121903    8.4117
   4446  -0.0353     29.05222985      0.7872    1.0676497545    8.4418
   4456  -0.0343     27.84221873      0.8144    1.0231826663    8.4701
   4466  -0.0333     26.86918927      0.8416    0.9874244930    8.4975
   4476  -0.0323     26.15774124      0.8688    0.9612792603    8.5241
   4486  -0.0313     25.49642457      0.8960    0.9369763210    8.5498
   4496  -0.0303     25.08784959      0.9233    0.9219614673    8.5751
   4506  -0.0293     25.20392177      0.9505    0.9262270414    8.6003
   4516  -0.0283     24.54100893      0.9777    0.9018654438    8.6251
   4526  -0.0273     25.08110561      1.0049    0.9217136307    8.6497
   4536  -0.0263     29.02303627      1.0321    1.0665769102    8.6760
   4546  -0.0253     36.68392934      1.0593    1.3481095378    8.7097
   4556  -0.0243     34.99346550      1.0865    1.2859861379    8.7456
   4566  -0.0233     35.91812388      1.1137    1.3199667064    8.7813
   4576  -0.0223     35.97413988      1.1409    1.3220252563    8.8170
   4586  -0.0213     35.14067490      1.1682    1.2913959834    8.8526
   4596  -0.0203     34.20090670      1.1954    1.2568601390    8.8873
   4606  -0.0193     34.97762617      1.2226    1.2854040529    8.9220
   4616  -0.0183     35.08775969      1.2498    1.2894513853    8.9568
   4626  -0.0173     35.42036332      1.2770    1.3016743432    8.9922
   4636  -0.0163     33.96245790      1.3042    1.2480973074    9.0269
   4646  -0.0153     33.66632560      1.3314    1.2372146459    9.0606
   4656  -0.0143     35.17875586      1.3586    1.2927954328    9.0948
   4666  -0.0133     34.21559424      1.3859    1.2573998960    9.1299
   4676  -0.0123     33.91056544      1.4131    1.2461902945    9.1638
   4686  -0.0113     34.53102127      1.4403    1.2689916258    9.1980
   4696  -0.0103     33.94863505      1.4675    1.2475893271    9.2322
   4706  -0.0093     34.10827447      1.4947    1.2534559675    9.2664
   4716  -0.0083     34.33224693      1.5219    1.2616868035    9.3004
   4726  -0.0073     33.69815526      1.5491    1.2383843644    9.3346
   4736  -0.0063     33.52045063      1.5763    1.2318538396    9.3682
   4746  -0.0053     34.27244789      1.6035    1.2594892294    9.4019
   4756  -0.0043     34.79307907      1.6308    1.2786220723    9.4367
   4766  -0.0033     34.59455143      1.6580    1.2713263159    9.4713
   4776  -0.0023     36.16145349      1.6852    1.3289089046    9.5069
   4786  -0.0013     36.50674930      1.7124    1.3415982914    9.5429
   4796  -0.0003     36.80485825      1.7396    1.3525535936    9.5796
   4806   0.0007     36.62779228      1.7668    1.3460465392    9.6164
   4816   0.0017     37.01060430      1.7940    1.3601146215    9.6530
   4826   0.0027     36.98137059      1.8212    1.3590403022    9.6902
   4836   0.0037     37.21135321      1.8484    1.3674920076    9.7273
   4846   0.0047     37.47393124      1.8757    1.3771415722    9.7646
   4856   0.0057     38.76364037      1.9029    1.4245375085    9.8028
   4866   0.0067     38.29236413      1.9301    1.4072184262    9.8413
   4876   0.0077     38.12088659      1.9573    1.4009167429    9.8794
   4886   0.0087     39.53044542      1.9845    1.4527170745    9.9182
   4896   0.0097     39.72078386      2.0117    1.4597118830    9.9579
   4906   0.0107     40.66675212      2.0389    1.4944755754    9.9980
   4916   0.0117     42.09659659      2.0661    1.5470213905   10.0395
   4926   0.0127     43.19569863      2.0933    1.5874126456   10.0820
   4936   0.0137     45.86111775      2.1206    1.6853649914   10.1261
   4946   0.0147     51.59005175      2.1478    1.8958994329   10.1749
   4956   0.0157     48.33246683      2.1750    1.7761853951   10.2261
   4966   0.0167     43.18449352      2.2022    1.5870008653   10.2714
   4976   0.0177     40.26700607      2.2294    1.4797851790   10.3131
   4986   0.0187     38.08221525      2.2566    1.3994955973   10.3521
   4996   0.0197     37.78964748      2.2838    1.3887439302   10.3900
   5006   0.0207     37.50355982      2.3110    1.3782304026   10.4276
   5016   0.0217     35.79277232      2.3382    1.3153601214   10.4644
   5026   0.0227     34.55266115      2.3655    1.2697868766   10.4995
   5036   0.0237     34.00900250      2.3927    1.2498077896   10.5337
   5046   0.0247     34.19048616      2.4199    1.2564771914   10.5679
   5056   0.0257     33.90026544      2.4471    1.2458117767   10.6019
   5066   0.0267     33.41017204      2.4743    1.2278011763   10.6358
   5076   0.0277     31.79858253      2.5015    1.1685763542   10.6680
   5086   0.0287     32.18960542      2.5287    1.1829461803   10.7001
   5096   0.0297     32.49429561      2.5559    1.1941433382   10.7324
   5106   0.0307     32.93870870      2.5832    1.2104752181   10.7651
   5116   0.0317     31.92836690      2.6104    1.1733458416   10.7978
   5126   0.0327     37.07436086      2.6376    1.3624576318   10.8301
   5136   0.0337     56.35696465      2.6648    2.0710802509   10.8787
   5146   0.0347     56.19683028      2.6920    2.0651954210   10.9349
   5156   0.0357     59.21902177      2.7192    2.1762589099   10.9923
   5166   0.0367     67.26014973      2.7464    2.4717649119   11.0550
   5176   0.0377     75.20372305      2.7736    2.7636858472   11.1272
   5186   0.0387     92.78360592      2.8008    3.4097346266   11.2092
   5196   0.0397    148.80087854      2.8281    5.4683314253   11.3281
   5206   0.0407     28.39660939      2.8553    1.0435561471   11.4217
   5216   0.0417     53.33333636      2.8825    1.9599639605   11.4576
   5226   0.0427     55.81072487      2.9097    2.0510063091   11.5207
   5236   0.0437     36.13578329      2.9369    1.3279655423   11.5628
   5246   0.0447     30.61754482      2.9641    1.1251740188   11.5956
   5256   0.0457     29.66298528      2.9913    1.0900946027   11.6258
   5266   0.0467     28.38156270      3.0185    1.0430031914   11.6548
   5276   0.0477     26.55631668      3.0457    0.9759266374   11.6821
   5286   0.0487     26.68872479      3.0730    0.9807925459   11.7087
   5296   0.0497     25.90846143      3.1002    0.9521183963   11.7351
   5306   0.0507     24.56508177      3.1274    0.9027501043   11.7604
   5316   0.0517     23.61972089      3.1546    0.8680087326   11.7844
   5326   0.0527     23.89824029      3.1818    0.8782441318   11.8081
   5336   0.0537     24.67648339      3.2090    0.9068440384   11.8323
   5346   0.0547     24.14334826      3.2362    0.8872516838   11.8571
   5356   0.0557     22.04194837      3.2634    0.8100266621   11.8800
   5366   0.0567     21.08710355      3.2906    0.7749367621   11.9015
   5376   0.0577     20.77171489      3.3179    0.7633464427   11.9224
   5386   0.0587     20.67269252      3.3451    0.7597074378   11.9431
   5396   0.0597     21.53677343      3.3723    0.7914618254   11.9640
   5406   0.0607     23.24653380      3.3995    0.8542943601   11.9866
   5416   0.0617     20.84000002      3.4267    0.7658558750   12.0089
   5426   0.0627     19.63398301      3.4539    0.7215355673   12.0289
   5436   0.0637     19.43923952      3.4811    0.7143788761   12.0484
   5446   0.0647     19.19769495      3.5083    0.7055022768   12.0678
   5456   0.0657     18.95608002      3.5355    0.6966230917   12.0868
   5466   0.0667     19.18722884      3.5628    0.7051176544   12.1058
   5476   0.0677     20.44939846      3.5900    0.7515015322   12.1258
   5486   0.0687     20.44135600      3.6172    0.7512059772   12.1462
   5496   0.0697     19.05301469      3.6444    0.7001853752   12.1660
   5506   0.0707     18.27674630      3.6716    0.6716580381   12.1846
   5516   0.0717     18.26603755      3.6988    0.6712644989   12.2028
   5526   0.0727     18.24295724      3.7260    0.6704163130   12.2211
   5536   0.0737     18.18389086      3.7532    0.6682456638   12.2393
   5546   0.0747     18.55870018      3.7805    0.6820196522   12.2577
   5556   0.0757     19.65517217      3.8077    0.7223142544   12.2767
   5566   0.0767     19.37650508      3.8349    0.7120734280   12.2963
   5576   0.0777     20.10400982      3.8621    0.7388087339   12.3159
   5586   0.0787     18.71978344      3.8893    0.6879393528   12.3355
   5596   0.0797     18.46790049      3.9165    0.6786828250   12.3541
   5606   0.0807     18.37831412      3.9437    0.6753905866   12.3725
   5616   0.0817     18.49018992      3.9709    0.6795019465   12.3909
   5626   0.0827     18.93987602      3.9981    0.6960276057   12.4096
   5636   0.0837     18.99560897      4.0254    0.6980757539   12.4286
   5646   0.0847     21.63828457      4.0526    0.7951922909   12.4485
   5656   0.0857     33.32484596      4.0798    1.2246655006   12.4766
   5666   0.0867     34.01849753      4.1070    1.2501567258   12.5103
   5676   0.0877     37.13424784      4.1342    1.3646584377   12.5452
   5686   0.0887     34.76969335      4.1614    1.2777626629   12.5816
   5696   0.0897     35.05944333      4.1886    1.2884107781   12.6165
   5706   0.0907     32.15183040      4.2158    1.1815579738   12.6506
   5716   0.0917     30.63803172      4.2430    1.1259268986   12.6811
   5726   0.0927     54.79671641      4.2703    2.0137421855   12.7224
   5736   0.0937     48.34781852      4.2975    1.7767495593   12.7758
   5746   0.0947     48.08077712      4.3247    1.7669359690   12.8242
   5756   0.0957     45.93005755      4.3519    1.6878984823   12.8708
   5766   0.0967     74.23320999      4.3791    2.7280201502   12.9267
   5776   0.0977     73.16161099      4.4063    2.6886396131   13.0059
   5786   0.0987     64.41143374      4.4335    2.3670765303   13.0738
   5796   0.0997     68.97053873      4.4607    2.5346205485   13.1395
   5806   0.1007     72.33865907      4.4879    2.6583966879   13.2107
   5816   0.1017     71.22090282      4.5152    2.6173199032   13.2829
   5826   0.1027     67.16522577      4.5424    2.4682765209   13.3527
   5836   0.1037     62.28984624      4.5696    2.2891096277   13.4168
   5846   0.1047     60.94185466      4.5968    2.2395718510   13.4784
   5856   0.1057     60.62331970      4.6240    2.2278659070   13.5390
   5866   0.1067     58.95698680      4.6512    2.1666293023   13.5990
   5876   0.1077     55.74800610      4.6784    2.0487014369   13.6564
   5886   0.1087     54.20231090      4.7056    1.9918981858   13.7113
   5896   0.1097     53.01100686      4.7329    1.9481185700   13.7649
   5906   0.1107     52.10324445      4.7601    1.9147589169   13.8174
   5916   0.1117     50.52584711      4.7873    1.8567906335   13.8687
   5926   0.1127     49.61294681      4.8145    1.8232421663   13.9189
   5936   0.1137     47.85331734      4.8417    1.7585769760   13.9675
   5946   0.1147     46.81870653      4.8689    1.7205557303   14.0148
   5956   0.1157     47.30636614      4.8961    1.7384768904   14.0618
   5966   0.1167     48.52492339      4.9233    1.7832580433   14.1096
   5976   0.1177     47.62512818      4.9505    1.7501911792   14.1578
   5986   0.1187     47.53865368      4.9778    1.7470132998   14.2055
   5996   0.1197     45.72459149      5.0050    1.6803477439   14.2522
   6006   0.1207     43.88341449      5.0322    1.6126857372   14.2969
   6016   0.1217     43.01088573      5.0594    1.5806208966   14.3404
   6026   0.1227     43.57184173      5.0866    1.6012356494   14.3834
   6036   0.1237     42.25880303      5.1138    1.5529823674   14.4268
   6046   0.1247     40.27678323      5.1410    1.4801444829   14.4678
   6056   0.1257     39.79285487      5.1682    1.4623604437   14.5078
   6066   0.1267     38.87498081      5.1954    1.4286291943   14.5473
   6076   0.1277     38.49402692      5.2227    1.4146293971   14.5858
   6086   0.1287     37.46267878      5.2499    1.3767280522   14.6240
   6096   0.1297     36.42704423      5.2771    1.3386691844   14.6607
   6106   0.1307     36.43582921      5.3043    1.3389920264   14.6971
   6116   0.1317     36.60823312      5.3315    1.3453277531   14.7337
   6126   0.1327     36.15393331      5.3587    1.3286325431   14.7702
   6136   0.1337     35.83015593      5.3859    1.3167339438   14.8062
   6146   0.1347     33.98843395      5.4131    1.2490519093   14.8409
   6156   0.1357     33.03513933      5.4403    1.2140189785   14.8746
   6166   0.1367     31.80251728      5.4676    1.1687209536   14.9070
   6176   0.1377     31.37224329      5.4948    1.1529086762   14.9386
   6186   0.1387     30.36983417      5.5220    1.1160708203   14.9694
   6196   0.1397     30.79185655      5.5492    1.1315798568   14.9999
   6206   0.1407     30.41912210      5.5764    1.1178821185   15.0306
   6216   0.1417     28.33987845      5.6036    1.0414713237   15.0601
   6226   0.1427     24.73388891      5.6308    0.9089536523   15.0869
   6236   0.1437     22.83966252      5.6580    0.8393421164   15.1102
   6246   0.1447     22.92972622      5.6852    0.8426518961   15.1331
   6256   0.1457     23.13853718      5.7125    0.8503255576   15.1561
   6266   0.1467     23.74859084      5.7397    0.8727446161   15.1796
   6276   0.1477     24.57037312      5.7669    0.9029445578   15.2037
   6286   0.1487     24.59332319      5.7941    0.9037879574   15.2284
   6296   0.1497     24.13170314      5.8213    0.8868237332   15.2527
   6306   0.1507     24.51813389      5.8485    0.9010248013   15.2771
   6316   0.1517     23.82186349      5.8757    0.8754373362   15.3012
   6326   0.1527     24.15792252      5.9029    0.8877872778   15.3252
   6336   0.1537     25.30745130      5.9302    0.9300316811   15.3499
   6346   0.1547     25.15608452      5.9574    0.9244690546   15.3752
   6356   0.1557     25.02952798      5.9846    0.9198181876   15.4002
   6366   0.1567     25.38312419      6.0118    0.9328126086   15.4254
   6376   0.1577     26.14698527      6.0390    0.9608839856   15.4511
   6386   0.1587     27.09532297      6.0662    0.9957347532   15.4779
   6396   0.1597     27.78521496      6.0934    1.0210878165   15.5052
   6406   0.1607     27.17636255      6.1206    0.9987129029   15.5328
   6416   0.1617     27.92888993      6.1478    1.0263677740   15.5603
   6426   0.1627     28.87926258      6.1751    1.0612933249   15.5886
   6436   0.1637     30.19109664      6.2023    1.1095023372   15.6182
   6446   0.1647     31.87795830      6.2295    1.1714933597   15.6493
   6456   0.1657     29.33955721      6.2567    1.0782088403   15.6802
   6466   0.1667     25.68662642      6.2839    0.9439661098   15.7077
   6476   0.1677     24.57611678      6.3111    0.9031556333   15.7325
   6486   0.1687     21.92198053      6.3383    0.8056179252   15.7562
   6496   0.1697     19.75200325      6.3655    0.7258727311   15.7769
   6506   0.1707     17.36847285      6.3927    0.6382796045   15.7953
   6516   0.1717     17.79110023      6.4200    0.6538108744   15.8127
   6526   0.1727     18.39822423      6.4472    0.6761222698   15.8309
   6536   0.1737     16.69354466      6.4744    0.6134764509   15.8486
   6546   0.1747     15.93499745      6.5016    0.5856003553   15.8648
   6556   0.1757     15.38814408      6.5288    0.5655038644   15.8804
   6566   0.1767     15.05772466      6.5560    0.5533611746   15.8956
   6576   0.1777     14.40185589      6.5832    0.5292584420   15.9104
   6586   0.1787     14.05588606      6.6104    0.5165442854   15.9246
   6596   0.1797     12.19082830      6.6376    0.4480046769   15.9380
   6606   0.1807      9.11912695      6.6649    0.3351217344   15.9486
   6616   0.1817      7.22521143      6.6921    0.2655216225   15.9566
   6626   0.1827      6.81998738      6.7193    0.2506299136   15.9635
   6636   0.1837      6.23588666      6.7465    0.2291646079   15.9701
   6646   0.1847      4.92956830      6.7737    0.1811582935   15.9758
   6656   0.1857      3.46831616      6.8009    0.1274582680   15.9799
   6666   0.1867      2.98629762      6.8281    0.1097444135   15.9831
   6676   0.1877      2.40244384      6.8553    0.0882881825   15.9858
   6686   0.1887      1.55702591      6.8826    0.0572196469   15.9878
   6696   0.1897      1.22470392      6.9098    0.0450070390   15.9892
   6706   0.1907      1.15329477      6.9370    0.0423828011   15.9903
   6716   0.1917      1.09421369      6.9642    0.0402116115   15.9915
   6726   0.1927      1.06994410      6.9914    0.0393197203   15.9925
   6736   0.1937      1.03827623      7.0186    0.0381559478   15.9936
   6746   0.1947      0.83375508      7.0458    0.0306399341   15.9946
   6756   0.1957      0.62870152      7.0730    0.0231043546   15.9953
   6766   0.1967      0.56146118      7.1002    0.0206333179   15.9959
   6776   0.1977      0.55995709      7.1275    0.0205780435   15.9964
   6786   0.1987      0.57114149      7.1547    0.0209890626   15.9970
   6796   0.1997      0.58265258      7.1819    0.0214120875   15.9976
   6806   0.2007      0.58290676      7.2091    0.0214214283   15.9982
   6816   0.2017      0.50375008      7.2363    0.0185124740   15.9987
   6826   0.2027      0.38514680      7.2635    0.0141538838   15.9991
   6836   0.2037      0.25580776      7.2907    0.0094007617   15.9995
   6846   0.2047      0.15616645      7.3179    0.0057390112   15.9997
   6856   0.2057      0.11077389      7.3451    0.0040708652   15.9998
   6866   0.2067      0.06715595      7.3724    0.0024679355   15.9999
   6876   0.2077      0.04220997      7.3996    0.0015511877   15.9999
   6886   0.2087      0.02694999      7.4268    0.0009903940   16.0000
   6896   0.2097      0.01171412      7.4540    0.0004304859   16.0000
   6906   0.2107      0.00055375      7.4812    0.0000203499   16.0000
   6916   0.2117      0.00000000      7.5084    0.0000000000   16.0000
   6926   0.2127      0.00000000      7.5356    0.0000000000   16.0000
   6936   0.2137      0.00000000      7.5628    0.0000000000   16.0000
   6946   0.2147      0.00000000      7.5900    0.0000000000   16.0000
   6956   0.2157      0.00000000      7.6173    0.0000000000   16.0000
   6966   0.2167      0.00000000      7.6445    0.0000000000   16.0000
   6976   0.2177      0.00000000      7.6717    0.0000000000   16.0000
   6986   0.2187      0.00000000      7.6989    0.0000000000   16.0000
END
